Author-Tokens,Average-Rating,Num-Ratings,Cluster
"['jm', 'burch']",7.875,8,0
"['jm', 'cain']",8.8,5,0
"['jm', 'citrin']",9.0,4,0
"['jm', 'coetzee']",8.162790697674419,43,0
"['jm', 'dams']",5.25,4,0
"['jm', 'diamond']",8.25,4,0
"['jm', 'dillard']",7.384615384615385,13,0
"['jm', 'don']",7.0,4,0
"['jm', 'gottman']",7.75,4,0
"['jm', 'landis']",7.695652173913044,23,0
"['jm', 'laskas']",8.357142857142858,14,0
"['jm', 'masson']",8.0,23,0
"['jm', 'mendiluce']",6.0,4,0
"['jm', 'pratt']",6.3,10,0
"['jm', 'reverte']",7.0,4,0
"['jm', 'riley']",8.375,8,0
"['jm', 'shaara']",6.0,10,0
"['jm', 'synge']",7.2,5,0
"['jm', 'woolfolk']",8.428571428571429,7,0
"['jn', 'harvey']",7.5,4,0
"['jp', 'donleavy']",7.0,4,0
"['jp', 'garner']",6.4,5,0
"['jp', 'hogan']",7.25,4,0
"['jp', 'mccarthy']",5.0,10,0
"['jp', 'rhodes']",6.2,5,0
"['jp', 'sartre']",6.222222222222222,9,0
"['jp', 'sasson']",8.176470588235293,17,0
"['jp', 'walsh']",7.75,4,0
"['jr', 'dann']",6.166666666666667,6,0
"['jr', 'deaver']",7.833333333333333,6,0
"['jr', 'erickson']",9.0,4,0
"['jr', 'garber']",8.444444444444445,18,0
"['jr', 'gardiner']",8.5,4,0
"['jr', 'gendler']",7.0,4,0
"['jr', 'hendricks']",7.761904761904762,21,0
"['jr', 'king']",5.75,4,0
"['jr', 'lansdale']",7.428571428571429,14,0
"['jr', 'lee']",9.333333333333334,6,0
"['jr', 'lennon']",6.75,4,0
"['jr', 'levine']",7.25,4,0
"['jr', 'lewis']",9.5,4,0
"['jr', 'maxim']",6.75,8,0
"['jr', 'miller']",5.428571428571429,7,0
"['jr', 'sussman']",9.5,4,0
"['jr', 'wood']",8.0,5,0
"['jrh', 'waterman']",5.2,5,0
"['jrr', 'tolkien']",8.874513618677042,1028,1
"['js', 'bolen']",6.090909090909091,11,0
"['js', 'foer']",7.7,30,0
"['js', 'hitchcock']",6.5,12,0
"['js', 'james']",7.666666666666667,6,0
"['js', 'lowrey']",8.25,4,0
"['js', 'marr']",8.0,5,0
"['js', 'martel']",6.833333333333333,6,0
"['js', 'rubin']",5.25,4,0
"['js', 'thayer']",8.0,5,0
"['jss', 'author']",7.5,4,0
"['jt', 'dekay']",7.75,4,0
"['jt', 'leroy']",8.2,10,0
"['jt', 'lescroart']",7.642857142857143,98,0
"['jt', 'lisle']",7.2,5,0
"['jt', 'nichols']",8.153846153846153,13,0
"['jt', 'williams']",6.25,8,0
"['jtp', 'bingham']",8.75,4,0
"['jv', 'gieson']",7.25,4,0
"['jv', 'hise']",6.857142857142857,7,0
"['jv', 'praagh']",8.125,24,0
"['jw', 'anderson']",7.166666666666667,6,0
"['jw', 'dean']",8.333333333333334,6,0
"['jw', 'deaver']",7.5,10,0
"['jw', 'hall']",7.0,9,0
"['jw', 'houston']",8.25,16,0
"['jw', 'huston']",7.4,5,0
"['jw', 'johnson']",7.75,4,0
"['jw', 'loewen']",8.242424242424242,33,0
"['k', 'abe']",7.4,5,0
"['k', 'abel']",8.0,4,0
"['k', 'ablow']",7.592592592592593,27,0
"['k', 'adams']",8.0,4,0
"['k', 'addonizio']",8.166666666666666,6,0
"['k', 'adie']",8.0,4,0
"['k', 'allenbaugh']",7.068965517241379,29,0
"['k', 'allertwybranietz']",8.75,4,0
"['k', 'amber']",8.083333333333334,12,0
"['k', 'amis']",7.0,8,0
"['k', 'anders']",7.117647058823529,17,0
"['k', 'anderson']",8.0,7,0
"['k', 'applegate']",7.884615384615385,26,0
"['k', 'armstrong']",8.090909090909092,44,0
"['k', 'arthur']",6.2,5,0
"['k', 'atkinson']",7.606060606060606,66,0
"['k', 'aucoin']",9.272727272727273,11,0
"['k', 'baker']",7.416666666666667,12,0
"['k', 'bakis']",7.076923076923077,13,0
"['k', 'bender']",8.75,4,0
"['k', 'blanchard']",6.75,8,0
"['k', 'bolonik']",7.5,4,0
"['k', 'bosnak']",8.105263157894736,19,0
"['k', 'brichoux']",7.2727272727272725,11,0
"['k', 'bridges']",8.75,8,0
"['k', 'britain']",7.625,8,0
"['k', 'cambor']",8.5,6,0
"['k', 'cann']",7.8,5,0
"['k', 'carlson']",6.857142857142857,7,0
"['k', 'chopin']",7.723076923076923,65,0
"['k', 'chorao']",9.0,4,0
"['k', 'christensen']",7.0,14,0
"['k', 'clinton']",7.75,4,0
"['k', 'cook']",8.2,5,0
"['k', 'coscarelli']",8.0,4,0
"['k', 'crossleyholland']",8.285714285714286,7,0
"['k', 'crowley']",6.5,4,0
"['k', 'cushman']",7.9361702127659575,47,0
"['k', 'dalkey']",7.75,4,0
"['k', 'davenport']",7.75,4,0
"['k', 'david']",8.25,4,0
"['k', 'davis']",7.833333333333333,6,0
"['k', 'deauxville']",7.625,8,0
"['k', 'demarco']",7.0,16,0
"['k', 'denosky']",8.25,4,0
"['k', 'dicamillo']",8.647058823529411,17,0
"['k', 'dobie']",6.666666666666667,6,0
"['k', 'douglas']",7.8,5,0
"['k', 'dunn']",8.11320754716981,53,0
"['k', 'duve']",6.363636363636363,11,0
"['k', 'ekman']",6.75,4,0
"['k', 'elliott']",8.28125,32,0
"['k', 'ferguson']",8.4,5,0
"['k', 'fforde']",7.444444444444445,9,0
"['k', 'follett']",7.57429718875502,498,1
"['k', 'forsyth']",6.8,5,0
"['k', 'freiberg']",8.142857142857142,7,0
"['k', 'friedman']",7.0285714285714285,35,0
"['k', 'gabriel']",8.0,4,0
"['k', 'gallmann']",7.333333333333333,12,0
"['k', 'gardner']",7.222222222222222,9,0
"['k', 'gibbons']",7.331730769230769,208,0
"['k', 'gibran']",9.0,21,0
"['k', 'givens']",7.8,5,0
"['k', 'goldring']",5.714285714285714,7,0
"['k', 'graham']",6.709677419354839,31,0
"['k', 'grahame']",8.518518518518519,27,0
"['k', 'grammer']",6.444444444444445,9,0
"['k', 'grayson']",7.6,5,0
"['k', 'gregory']",7.428571428571429,21,0
"['k', 'grenville']",7.0,7,0
"['k', 'grimwood']",8.736842105263158,19,0
"['k', 'gunn']",6.666666666666667,6,0
"['k', 'hall']",7.1,10,0
"['k', 'hancock']",8.555555555555555,9,0
"['k', 'hannah']",7.621428571428571,140,0
"['k', 'harbaugh']",7.5,6,0
"['k', 'hardy']",8.458333333333334,24,0
"['k', 'harper']",7.6571428571428575,35,0
"['k', 'harrison']",7.586956521739131,46,0
"['k', 'harte']",7.625,8,0
"['k', 'hartman']",9.5,4,0
"['k', 'haruf']",7.71,100,0
"['k', 'harvey']",7.818181818181818,11,0
"['k', 'hawkins']",8.1,10,0
"['k', 'hawks']",5.25,4,0
"['k', 'hepburn']",7.846153846153846,26,0
"['k', 'hepinstall']",7.672413793103448,58,0
"['k', 'hesse']",7.866666666666666,30,0
"['k', 'hoketsu']",8.5,4,0
"['k', 'holm']",9.4,5,0
"['k', 'hooper']",7.51063829787234,188,0
"['k', 'horsley']",7.75,4,0
"['k', 'hosseini']",9.272727272727273,11,0
"['k', 'hulme']",7.7368421052631575,19,0
"['k', 'ishiguro']",7.370786516853933,89,0
"['k', 'izzo']",6.25,8,0
"['k', 'jackson']",7.9,10,0
"['k', 'james']",8.0,4,0
"['k', 'jamesenger']",9.0,4,0
"['k', 'johnson']",5.75,4,0
"['k', 'kay']",8.25,4,0
"['k', 'kelley']",7.0,13,0
"['k', 'kelly']",7.25,4,0
"['k', 'kenison']",7.416666666666667,12,0
"['k', 'kerr']",7.4,15,0
"['k', 'kesey']",8.294871794871796,78,0
"['k', 'keyes']",7.2,5,0
"['k', 'kijewski']",7.178571428571429,28,0
"['k', 'kingsbury']",9.25,4,0
"['k', 'kingsley']",6.75,4,0
"['k', 'kingston']",8.3,20,0
"['k', 'kirberger']",7.5,10,0
"['k', 'klise']",8.5,4,0
"['k', 'koen']",7.0,7,0
"['k', 'kurtz']",7.879310344827586,58,0
"['k', 'lange']",8.0,4,0
"['k', 'lasky']",7.833333333333333,18,0
"['k', 'lasn']",7.947368421052632,19,0
"['k', 'leebow']",7.5,4,0
"['k', 'lette']",6.305555555555555,36,0
"['k', 'link']",7.714285714285714,7,0
"['k', 'lowachee']",8.090909090909092,11,0
"['k', 'lyons']",6.75,4,0
"['k', 'macalister']",8.085106382978724,47,0
"['k', 'macgregor']",8.545454545454545,22,0
"['k', 'markandaya']",8.222222222222221,9,0
"['k', 'martin']",7.4,20,0
"['k', 'marx']",8.2,5,0
"['k', 'mccaughey']",7.666666666666667,6,0
"['k', 'mccloy']",7.166666666666667,6,0
"['k', 'meyer']",8.0,4,0
"['k', 'michaels']",7.315789473684211,38,0
"['k', 'mills']",7.590909090909091,44,0
"['k', 'mitchell']",7.0,4,0
"['k', 'moline']",7.166666666666667,6,0
"['k', 'mori']",7.4,5,0
"['k', 'mosby']",7.0,6,0
"['k', 'moses']",8.0,4,0
"['k', 'murphy']",8.166666666666666,6,0
"['k', 'neville']",7.258333333333334,120,0
"['k', 'newman']",6.285714285714286,7,0
"['k', 'nguyen']",9.4,5,0
"['k', 'norris']",7.105263157894737,19,0
"['k', 'novak']",7.75,4,0
"['k', 'obrien']",7.25,4,0
"['k', 'oe']",7.0,4,0
"['k', 'okakura']",8.0,7,0
"['k', 'oppel']",8.0,5,0
"['k', 'paterson']",8.328947368421053,76,0
"['k', 'pepper']",8.5,4,0
"['k', 'phillips']",8.5,4,0
"['k', 'radish']",6.615384615384615,13,0
"['k', 'ranney']",6.4,5,0
"['k', 'reichs']",7.752380952380952,315,1
"['k', 'reiss']",7.2,5,0
"['k', 'robards']",7.439024390243903,123,0
"['k', 'roberts']",8.25,4,0
"['k', 'rogers']",9.0,4,0
"['k', 'rose']",8.583333333333334,12,0
"['k', 'said']",7.4,5,0
"['k', 'salmansohn']",8.2,5,0
"['k', 'saunders']",7.0,6,0
"['k', 'schneider']",5.75,4,0
"['k', 'schultze']",8.4,5,0
"['k', 'sharee']",7.25,8,0
"['k', 'shay']",9.0,4,0
"['k', 'slaughter']",7.6,40,0
"['k', 'spencer']",5.0,4,0
"['k', 'spindler']",9.25,4,0
"['k', 'stolz']",7.5625,16,0
"['k', 'stone']",7.473684210526316,19,0
"['k', 'sutcliffe']",6.5,8,0
"['k', 'suzuki']",7.857142857142857,7,0
"['k', 'takami']",8.5,6,0
"['k', 'taylor']",7.615384615384615,13,0
"['k', 'templeton']",7.705882352941177,17,0
"['k', 'towler']",7.75,4,0
"['k', 'tyers']",7.666666666666667,9,0
"['k', 'ulrich']",7.2,5,0
"['k', 'vonnegut']",8.070621468926554,354,1
"['k', 'waitman']",8.6,5,0
"['k', 'walbert']",6.333333333333333,6,0
"['k', 'walker']",6.75,4,0
"['k', 'weber']",6.15,20,0
"['k', 'welsh']",7.166666666666667,6,0
"['k', 'wesley']",8.333333333333334,6,0
"['k', 'white']",7.25531914893617,47,0
"['k', 'wilber']",7.5,4,0
"['k', 'wilhelm']",7.0,29,0
"['k', 'woodiwiss']",8.333333333333334,6,0
"['k', 'yaseong']",7.2,5,0
"['ka', 'applegate']",7.43859649122807,57,0
"['kc', 'mckinnon']",7.818181818181818,11,0
"['kd', 'bruner']",7.142857142857143,7,0
"['kd', 'mitnick']",7.166666666666667,6,0
"['ke', 'ross']",9.0,4,0
"['ke', 'woodiwiss']",7.5588235294117645,102,0
"['kh', 'trocheck']",7.0,9,0
['king'],6.333333333333333,6,0
"['kj', 'anderson']",7.098360655737705,122,0
"['kj', 'fowler']",7.25,24,0
"['kj', 'vonnegut']",7.674418604651163,43,0
"['kk', 'rusch']",6.666666666666667,12,0
"['kk', 'taylor']",7.166666666666667,6,0
"['km', 'drennan']",9.0,4,0
"['km', 'eakin']",7.75,4,0
"['km', 'keith']",7.75,4,0
"['km', 'lagatree']",6.75,4,0
"['km', 'moning']",8.55,40,0
"['ko', 'gear']",7.426470588235294,68,0
['konstantinos'],9.5,4,0
"['kr', 'carter']",7.0,4,0
"['kr', 'jamison']",8.11111111111111,27,0
"['kra', 'decandido']",7.0,4,0
"['ks', 'linamen']",7.75,4,0
"['ks', 'robinson']",7.410526315789474,95,0
"['kt', 'alvord']",9.428571428571429,7,0
"['kt', 'brown']",6.875,16,0
"['kv', 'jr']",6.5,4,0
"['kw', 'goddard']",7.25,4,0
"['kw', 'holt']",8.0,11,0
"['kw', 'jeter']",5.555555555555555,9,0
"['kw', 'keltner']",7.583333333333333,12,0
"['l', 'abbey']",6.6,10,0
"['l', 'abbot']",7.0,4,0
"['l', 'adamson']",6.956521739130435,23,0
"['l', 'alexander']",8.46376811594203,69,0
"['l', 'anthony']",8.0,5,0
"['l', 'appignanesi']",5.75,4,0
"['l', 'armstrong']",7.787878787878788,66,0
"['l', 'austin']",7.75,4,0
"['l', 'bacall']",8.11111111111111,9,0
"['l', 'bach']",8.4,5,0
"['l', 'bagshawe']",6.076923076923077,13,0
"['l', 'baker']",8.0,7,0
"['l', 'banks']",7.846153846153846,13,0
"['l', 'baratzlogsted']",7.142857142857143,7,0
"['l', 'barnes']",7.733333333333333,30,0
"['l', 'barry']",7.5,12,0
"['l', 'battle']",7.133333333333334,45,0
"['l', 'bayard']",7.4,5,0
"['l', 'beamer']",7.791666666666667,24,0
"['l', 'begley']",7.4,5,0
"['l', 'beinhart']",7.166666666666667,6,0
"['l', 'belfer']",7.357142857142857,14,0
"['l', 'belkin']",6.75,4,0
"['l', 'bemelmans']",7.75,4,0
"['l', 'berry']",9.0,6,0
"['l', 'birnbach']",5.666666666666667,6,0
"['l', 'blissett']",8.25,4,0
"['l', 'block']",7.256,125,0
"['l', 'bond']",7.2272727272727275,22,0
"['l', 'books']",6.2,5,0
"['l', 'boyer']",8.5,6,0
"['l', 'bradley']",8.5,4,0
"['l', 'brooke']",7.166666666666667,6,0
"['l', 'brooks']",7.043478260869565,23,0
"['l', 'brown']",7.6,10,0
"['l', 'bruckheimer']",6.75,4,0
"['l', 'burana']",7.083333333333333,12,0
"['l', 'burkett']",7.75,4,0
"['l', 'buscaglia']",8.2,5,0
"['l', 'cach']",7.318181818181818,22,0
"['l', 'calaferte']",7.0,4,0
"['l', 'caldwell']",7.454545454545454,22,0
"['l', 'carcaterra']",7.4,55,0
"['l', 'cardella']",6.625,8,0
"['l', 'carey']",7.5,24,0
"['l', 'carroll']",8.55056179775281,89,0
"['l', 'castillo']",7.0,8,0
"['l', 'cauffiel']",6.5,4,0
"['l', 'chase']",7.666666666666667,9,0
"['l', 'child']",7.914634146341464,82,0
"['l', 'childs']",8.03921568627451,51,0
"['l', 'chunovic']",7.0,4,0
"['l', 'cobb']",5.5,4,0
"['l', 'cohen']",6.0,5,0
"['l', 'collins']",5.0,4,0
"['l', 'colwin']",6.785714285714286,14,0
"['l', 'copeland']",7.444444444444445,9,0
"['l', 'cosse']",8.25,4,0
"['l', 'cousins']",7.75,4,0
"['l', 'curnyn']",7.111111111111111,27,0
"['l', 'dahmer']",7.25,4,0
"['l', 'davies']",6.625,8,0
"['l', 'davis']",7.72,25,0
"['l', 'deighton']",6.52,25,0
"['l', 'despres']",7.257142857142857,35,0
"['l', 'dolan']",7.75,4,0
"['l', 'doud']",7.666666666666667,6,0
"['l', 'dower']",9.5,4,0
"['l', 'duncan']",7.5875,80,0
"['l', 'durrell']",8.5,6,0
"['l', 'eighner']",8.8,5,0
"['l', 'ellerbee']",9.0,6,0
"['l', 'emery']",7.0,4,0
"['l', 'enger']",8.125,72,0
"['l', 'erdrich']",7.6016260162601625,123,0
"['l', 'erickson']",6.7,10,0
"['l', 'esquivel']",7.823529411764706,221,0
"['l', 'etxebarria']",8.222222222222221,9,0
"['l', 'ewing']",7.461538461538462,13,0
"['l', 'fairstein']",7.257142857142857,70,0
"['l', 'feinberg']",9.333333333333334,6,0
"['l', 'fitzhugh']",8.206896551724139,29,0
"['l', 'flewelling']",8.576923076923077,26,0
"['l', 'forbes']",7.2,5,0
"['l', 'foster']",7.99290780141844,141,0
"['l', 'fox']",5.909090909090909,11,0
"['l', 'fraser']",7.2,5,0
"['l', 'freed']",7.5,4,0
"['l', 'gardner']",7.969387755102041,196,0
"['l', 'garrett']",7.8,10,0
"['l', 'glaister']",7.25,4,0
"['l', 'glass']",7.9714285714285715,35,0
"['l', 'goldberg']",6.4,10,0
"['l', 'goldstone']",8.25,8,0
"['l', 'goodman']",7.882352941176471,17,0
"['l', 'gordon']",8.758620689655173,29,0
"['l', 'gottlieb']",7.636363636363637,11,0
"['l', 'grabhorn']",7.4,5,0
"['l', 'graff']",8.166666666666666,6,0
"['l', 'graham']",7.333333333333333,42,0
"['l', 'grealy']",8.642857142857142,14,0
"['l', 'greenlaw']",7.555555555555555,45,0
"['l', 'greenwood']",6.444444444444445,9,0
"['l', 'gregory']",7.5,4,0
"['l', 'grizzard']",6.0,4,0
"['l', 'grossman']",7.2,5,0
"['l', 'grunwald']",8.0,4,0
"['l', 'haines']",7.75,4,0
"['l', 'hamilton']",6.857142857142857,21,0
"['l', 'hancock']",7.25,4,0
"['l', 'handeland']",6.7272727272727275,11,0
"['l', 'haney']",7.25,8,0
"['l', 'hansberry']",7.25,12,0
"['l', 'harris']",6.75,4,0
"['l', 'hearn']",8.257142857142858,35,0
"['l', 'herring']",5.75,4,0
"['l', 'hillenbrand']",8.413978494623656,186,0
"['l', 'hinton']",8.142857142857142,14,0
"['l', 'howard']",7.381294964028777,278,0
"['l', 'hutchins']",8.6,5,0
"['l', 'iacocca']",7.0,10,0
"['l', 'ireland']",7.0,5,0
"['l', 'jackson']",7.314606741573034,89,0
"['l', 'jaivin']",7.0,4,0
"['l', 'jaugeypaget']",10.0,5,0
"['l', 'jewell']",7.154929577464789,71,0
"['l', 'johnson']",7.545454545454546,11,0
"['l', 'johnston']",9.0,4,0
"['l', 'jones']",6.5,4,0
"['l', 'kaniut']",8.75,4,0
"['l', 'kelly']",8.75,4,0
"['l', 'king']",5.1,10,0
"['l', 'kinsale']",7.9523809523809526,21,0
"['l', 'kirwan']",6.25,4,0
"['l', 'kleypas']",7.580246913580247,81,0
"['l', 'klotz']",6.5,4,0
"['l', 'konner']",8.0,6,0
"['l', 'koren']",7.0,4,0
"['l', 'krueger']",8.4,5,0
"['l', 'kurland']",8.615384615384615,26,0
"['l', 'lai']",7.833333333333333,6,0
"['l', 'lamour']",7.9,40,0
"['l', 'landvik']",7.955882352941177,136,0
"['l', 'lansens']",8.25,4,0
"['l', 'lederman']",9.0,5,0
"['l', 'lee']",7.5,10,0
"['l', 'leneman']",6.5,4,0
"['l', 'lenski']",7.8,5,0
"['l', 'lidell']",8.25,4,0
"['l', 'lippman']",7.424242424242424,33,0
"['l', 'littizzetto']",6.2,5,0
"['l', 'littke']",6.5,4,0
"['l', 'lough']",8.5,6,0
"['l', 'lowry']",8.660098522167488,203,0
"['l', 'luna']",7.6,5,0
"['l', 'madelein']",8.857142857142858,7,0
"['l', 'magazine']",8.25,4,0
"['l', 'maltin']",7.5,4,0
"['l', 'marinoff']",6.75,4,0
"['l', 'marklund']",7.666666666666667,12,0
"['l', 'marks']",8.0,5,0
"['l', 'marley']",7.5,10,0
"['l', 'martin']",6.75,4,0
"['l', 'martinsantos']",6.4,5,0
"['l', 'mason']",6.0,6,0
"['l', 'maverick']",7.5,4,0
"['l', 'mcbain']",6.5,4,0
"['l', 'mcdaniel']",8.5,4,0
"['l', 'mckenna']",7.75,4,0
"['l', 'mcmurtry']",7.944206008583691,233,0
"['l', 'mcneil']",8.0,6,0
"['l', 'mediano']",7.714285714285714,7,0
"['l', 'meier']",7.5,22,0
"['l', 'messina']",6.7272727272727275,11,0
"['l', 'michaels']",8.0,5,0
"['l', 'miller']",5.75,4,0
"['l', 'millet']",8.8,5,0
"['l', 'milne']",8.5,4,0
"['l', 'moll']",8.0,4,0
"['l', 'moore']",8.296296296296296,27,0
"['l', 'morehouse']",8.454545454545455,11,0
"['l', 'moriarty']",8.777777777777779,9,0
"['l', 'murray']",7.875,16,0
"['l', 'nattel']",7.6,5,0
"['l', 'needham']",6.8,5,0
"['l', 'nelson']",6.75,4,0
"['l', 'neporent']",8.0,5,0
"['l', 'newman']",8.25,4,0
"['l', 'nichols']",7.944444444444445,18,0
"['l', 'nickles']",6.75,4,0
"['l', 'nilsson']",9.75,4,0
"['l', 'nimoy']",8.307692307692308,13,0
"['l', 'niven']",7.75776397515528,161,0
"['l', 'notaro']",7.720588235294118,68,0
"['l', 'okeeffe']",8.833333333333334,6,0
"['l', 'padwa']",6.25,4,0
"['l', 'parker']",6.0,4,0
"['l', 'pedersen']",8.222222222222221,9,0
"['l', 'perdue']",6.75,20,0
"['l', 'perrotta']",6.0,4,0
"['l', 'pirandello']",8.5,4,0
"['l', 'plumley']",7.0,12,0
"['l', 'prior']",7.761904761904762,21,0
"['l', 'purves']",5.75,4,0
"['l', 'rafkin']",6.5,8,0
"['l', 'rennison']",7.8375,80,0
"['l', 'rhinehart']",7.75,4,0
"['l', 'rice']",7.454081632653061,196,0
"['l', 'richmond']",7.666666666666667,6,0
"['l', 'riker']",7.333333333333333,15,0
"['l', 'rinser']",6.2,5,0
"['l', 'rodriguez']",6.75,4,0
"['l', 'roghaar']",7.25,4,0
"['l', 'rojany']",8.75,4,0
"['l', 'rosenfeld']",7.714285714285714,7,0
"['l', 'rule']",8.125,8,0
"['l', 'sachar']",8.44,175,0
"['l', 'sage']",6.2,5,0
"['l', 'sanders']",7.5523255813953485,172,0
"['l', 'sands']",7.654545454545454,55,0
"['l', 'schiller']",7.588235294117647,17,0
"['l', 'schlessinger']",7.777777777777778,9,0
"['l', 'schmais']",6.6,5,0
"['l', 'schooler']",8.0,4,0
"['l', 'scottoline']",7.412244897959184,245,0
"['l', 'see']",7.75,4,0
"['l', 'sepulveda']",8.0,25,0
"['l', 'shames']",6.105263157894737,19,0
"['l', 'shea']",5.5,4,0
"['l', 'shlain']",8.5,4,0
"['l', 'silva']",8.222222222222221,9,0
"['l', 'smith']",7.407407407407407,54,0
"['l', 'snelling']",6.5,4,0
"['l', 'snicket']",8.06006006006006,333,1
"['l', 'spencer']",7.464497041420119,338,1
"['l', 'steinman']",6.75,4,0
"['l', 'stewart']",7.2,5,0
"['l', 'stringer']",7.75,4,0
"['l', 'strobel']",8.25925925925926,27,0
"['l', 'tademy']",8.044776119402986,67,0
"['l', 'tanenbaum']",8.4,5,0
"['l', 'taylor']",9.23076923076923,13,0
"['l', 'thornton']",6.25,4,0
"['l', 'tilton']",6.8,5,0
"['l', 'tolstoy']",8.21951219512195,82,0
"['l', 'too']",6.8,10,0
"['l', 'torvalds']",7.8,15,0
"['l', 'tracey']",7.75,4,0
"['l', 'truss']",8.438356164383562,73,0
"['l', 'tucker']",7.380952380952381,21,0
"['l', 'tzu']",7.833333333333333,6,0
"['l', 'ullmann']",7.25,4,0
"['l', 'ung']",9.166666666666666,6,0
"['l', 'uris']",7.711864406779661,59,0
"['l', 'voss']",7.75,4,0
"['l', 'wade']",8.428571428571429,7,0
"['l', 'wall']",8.6,5,0
"['l', 'warren']",7.444444444444445,9,0
"['l', 'watson']",7.676470588235294,34,0
"['l', 'wattevans']",8.0,4,0
"['l', 'weisberger']",7.197530864197531,81,0
"['l', 'welsh']",6.0,5,0
"['l', 'weschler']",8.2,5,0
"['l', 'whelchel']",8.076923076923077,13,0
"['l', 'williams']",8.5,4,0
"['l', 'wilson']",5.0,4,0
"['l', 'wingate']",8.0,17,0
"['l', 'winston']",9.0,9,0
"['l', 'withey']",7.5,4,0
"['l', 'witt']",6.25,4,0
"['l', 'wolf']",7.810344827586207,58,0
"['l', 'worth']",8.0,4,0
"['l', 'yamanaka']",8.0,4,0
"['l', 'yep']",7.0588235294117645,17,0
"['l', 'york']",8.25,4,0
"['l', 'zeidner']",6.4,5,0
"['l', 'zigman']",7.063492063492063,63,0
"['l', 'zuckerman']",6.0,4,0
"['la', 'gilman']",6.75,4,0
"['la', 'graf']",5.666666666666667,6,0
['larcenet'],9.25,8,0
['latifa'],8.545454545454545,11,0
"['lb', 'ames']",6.5,4,0
"['lc', 'dalby']",8.047619047619047,21,0
"['lc', 'higgs']",8.18918918918919,37,0
"['lc', 'hyong']",8.75,4,0
"['lc', 'schlessinger']",6.142857142857143,21,0
"['ld', 'bernieres']",7.673076923076923,52,0
"['le', 'modesitt']",7.8,5,0
"['lem', 'jr']",7.375,24,0
"['lf', 'baum']",7.529411764705882,17,0
"['lf', 'buscaglia']",8.5,10,0
"['lf', 'hoffman']",8.166666666666666,6,0
"['lf', 'lee']",8.75,4,0
"['lf', 'rech']",7.714285714285714,7,0
"['lg', 'shapiro']",7.833333333333333,6,0
"['lg', 'staff']",8.545454545454545,11,0
"['lgb', 'staff']",6.5,4,0
"['lh', 'anderson']",8.189655172413794,58,0
"['lh', 'janda']",7.666666666666667,9,0
"['li', 'wilder']",8.300970873786408,206,0
"['lj', 'braun']",7.189312977099236,655,1
"['lj', 'numeroff']",9.0,4,0
"['lj', 'rowland']",7.297297297297297,37,0
"['lj', 'smith']",7.703703703703703,27,0
"['lj', 'temple']",6.625,8,0
"['lk', 'hamilton']",8.082311733800351,571,1
"['ll', 'hay']",8.0,11,0
"['ll', 'miller']",7.472602739726027,146,0
"['ll', 'plante']",6.428571428571429,7,0
"['ll', 'riekehof']",9.25,4,0
"['ll', 'shuler']",7.5,22,0
"['lll', 'international']",8.0,4,0
"['lm', 'alcott']",8.110091743119266,109,0
"['lm', 'bujold']",8.555555555555555,99,0
"['lm', 'krauss']",7.4,10,0
"['lm', 'montgomery']",8.819078947368421,304,1
"['lm', 'silko']",7.875,16,0
"['ln', 'joffe']",10.0,4,0
"['lo', 'johnston']",7.666666666666667,6,0
"['lr', 'banks']",8.116883116883116,77,0
"['lr', 'cutter']",7.8,5,0
"['lr', 'hubbard']",6.7894736842105265,38,0
"['lr', 'king']",7.875,128,0
"['lr', 'robinson']",7.0,4,0
"['ls', 'cunningham']",8.444444444444445,9,0
"['ls', 'park']",8.6,5,0
"['ls', 'robinson']",8.0,5,0
"['ls', 'schwartz']",7.25,4,0
"['lsc', 'robson']",8.0,4,0
"['lt', 'ning']",7.5,4,0
"['lt', 'ulrich']",7.666666666666667,12,0
"['lv', 'andrews']",6.9,20,0
"['lv', 'wormer']",6.75,4,0
"['lvg', 'jr']",7.2,5,0
"['lw', 'rutledge']",8.8,5,0
"['m', 'abrahams']",8.5,4,0
"['m', 'abujamal']",9.25,4,0
"['m', 'adler']",7.4,10,0
"['m', 'albert']",7.857142857142857,7,0
"['m', 'albom']",8.30398322851153,477,1
"['m', 'albright']",7.0,4,0
"['m', 'alderson']",7.333333333333333,6,0
"['m', 'ali']",6.944444444444445,18,0
"['m', 'allingham']",7.75,4,0
"['m', 'amis']",7.2,20,0
"['m', 'angelou']",8.02020202020202,198,0
"['m', 'anthony']",6.857142857142857,7,0
"['m', 'asensi']",8.153846153846153,13,0
"['m', 'ashley']",7.5,8,0
"['m', 'atwood']",7.869983948635634,623,1
"['m', 'aurelius']",8.2,5,0
"['m', 'ba']",8.833333333333334,6,0
"['m', 'baden']",8.5,4,0
"['m', 'baigent']",6.933333333333334,15,0
"['m', 'bail']",7.555555555555555,9,0
"['m', 'baker']",8.4,15,0
"['m', 'ball']",6.8,5,0
"['m', 'balogh']",7.632352941176471,68,0
"['m', 'bank']",6.964,250,0
"['m', 'barrowcliffe']",6.0,4,0
"['m', 'barry']",7.754716981132075,53,0
"['m', 'bartholomew']",9.166666666666666,6,0
"['m', 'beattie']",7.72,25,0
"['m', 'beaumont']",7.318181818181818,22,0
"['m', 'beck']",8.066666666666666,15,0
"['m', 'benedetti']",8.25,4,0
"['m', 'berg']",8.2,5,0
