Author-Tokens,Average-Rating,Num-Ratings
"['e', 'kipel']",6.642857142857143,14
"['e', 'knox']",7.2,5
"['e', 'konecky']",7.4,5
"['e', 'koster']",7.4,5
"['e', 'kublerross']",8.8,5
"['e', 'kushner']",8.0,5
"['e', 'larson']",8.242424242424242,66
"['e', 'lau']",7.5,4
"['e', 'layton']",6.0,5
"['e', 'lee']",6.7272727272727275,11
"['e', 'leonard']",6.9135135135135135,185
"['e', 'lipman']",7.266666666666667,75
"['e', 'lopez']",8.8,10
"['e', 'lowell']",7.604938271604938,162
"['e', 'lucaire']",8.4,5
"['e', 'lustbader']",6.714285714285714,14
"['e', 'marcus']",7.25,4
"['e', 'martin']",9.5,4
"['e', 'maxwell']",8.0,4
"['e', 'mcbain']",7.388059701492537,67
"['e', 'mccoy']",7.0,4
"['e', 'mccracken']",8.170731707317072,41
"['e', 'mcfarlane']",7.875,8
"['e', 'mcgaa']",8.166666666666666,6
"['e', 'mclaughlin']",7.462962962962963,378
"['e', 'mendoza']",7.4,30
"['e', 'moon']",8.0,36
"['e', 'morris']",8.727272727272727,11
"['e', 'oda']",9.0,5
"['e', 'oneill']",7.75,4
"['e', 'orloff']",7.4,5
"['e', 'orsenna']",8.733333333333333,15
"['e', 'osorio']",9.5,4
"['e', 'palmer']",6.25,4
"['e', 'pantley']",7.6,5
"['e', 'pargeter']",8.75,4
"['e', 'pattison']",6.9,10
"['e', 'pepper']",7.5,4
"['e', 'peters']",7.651079136690647,278
"['e', 'pizzey']",6.25,4
"['e', 'poe']",5.0,4
"['e', 'porath']",8.5,4
"['e', 'prentiss']",9.0,4
"['e', 'raskin']",8.48,50
"['e', 'redfern']",6.809523809523809,21
"['e', 'richards']",7.2,20
"['e', 'riley']",6.6,5
"['e', 'rimbauer']",6.7560975609756095,41
"['e', 'ritter']",7.25,4
"['e', 'roberts']",7.142857142857143,7
"['e', 'robinson']",8.1,20
"['e', 'rose']",9.0,4
"['e', 'rostand']",9.5,6
"['e', 'rutherford']",7.9655172413793105,29
"['e', 'rutherfurd']",7.666666666666667,60
"['e', 'sabato']",8.0,5
"['e', 'santiago']",7.75,4
"['e', 'sanvoisin']",8.636363636363637,11
"['e', 'schlosser']",8.380952380952381,189
"['e', 'schmitt']",8.615384615384615,26
"['e', 'segal']",7.488888888888889,45
"['e', 'shackleton']",7.7,10
"['e', 'skom']",7.25,4
"['e', 'smart']",6.75,8
"['e', 'spindler']",7.351648351648351,91
"['e', 'stewart']",6.25,4
"['e', 'strout']",7.288888888888889,45
"['e', 'sussman']",8.625,8
"['e', 'tennant']",3.75,4
"['e', 'thornton']",7.166666666666667,6
"['e', 'toll']",7.2,5
"['e', 'tolle']",7.7272727272727275,11
"['e', 'viets']",7.733333333333333,15
"['e', 'vilamatas']",6.75,4
"['e', 'watters']",8.0,5
"['e', 'waugh']",7.846153846153846,26
"['e', 'weihenmayer']",9.25,4
"['e', 'weiner']",7.6,5
"['e', 'welty']",6.7272727272727275,11
"['e', 'wharton']",7.756410256410256,78
"['e', 'wiesel']",8.44,100
"['e', 'winthrop']",7.4,5
"['e', 'wurtzel']",7.333333333333333,57
"['e', 'young']",7.472222222222222,36
"['e', 'zola']",8.35,20
"['ea', 'abbott']",8.074074074074074,27
"['ea', 'poe']",8.0,82
"['ea', 'proulx']",7.545454545454546,66
"['ea', 'scarborough']",7.862068965517241,29
['earthworks'],7.75,4
"['eb', 'browning']",9.090909090909092,11
"['eb', 'ewald']",8.25,4
"['eb', 'white']",8.928104575163399,153
"['ec', 'haugaard']",9.0,4
"['ed', 'luca']",8.2,5
"['ed', 'queiros']",8.0,5
"['edh', 'jr']",6.2,10
"['edj', 'hirsch']",9.75,4
"['ee', 'cummings']",8.8,10
"['ee', 'white']",8.066666666666666,15
"['ef', 'hailey']",8.428571428571429,14
"['ef', 'hansen']",8.0,5
"['eg', 'oneill']",8.25,4
"['eg', 'speare']",7.732142857142857,56
"['eh', 'ayer']",8.25,4
"['eh', 'beer']",7.0,6
"['eh', 'milne']",8.5,4
"['eh', 'minarik']",8.909090909090908,33
"['eh', 'peterson']",8.8,5
"['ej', 'cotton']",5.571428571428571,7
"['ej', 'dickey']",7.153846153846154,13
"['ej', 'gaines']",7.735294117647059,102
"['ej', 'zelinski']",6.4,5
"['el', 'doctorow']",7.578947368421052,38
"['el', 'harris']",8.133333333333333,30
"['el', 'kirchner']",8.25,4
"['el', 'konigsburg']",8.25,56
"['el', 'masters']",8.0,4
"['el', 'swann']",7.285714285714286,7
"['em', 'forster']",7.873239436619718,71
"['em', 'goldman']",6.5,4
"['em', 'goldratt']",8.11111111111111,9
"['em', 'hallowell']",8.25,4
"['em', 'kaye']",8.5,4
"['em', 'mickler']",8.75,4
"['em', 'pope']",7.0,5
"['em', 'remarque']",8.486486486486486,37
"['em', 'swift']",8.25,12
"['em', 'thomas']",7.2,35
"['eo', 'orczy']",9.5,4
"['eo', 'parrott']",7.0,4
"['eop', 'press']",8.2,5
"['eov', 'times']",8.25,4
"['ep', 'jones']",7.454545454545454,11
"['eph', 'books']",7.785714285714286,14
"['er', 'braithwaite']",7.6,5
"['er', 'burroughs']",8.3,10
"['er', 'codell']",8.0,8
"['es', 'connell']",7.5,4
"['es', 'herman']",8.0,4
"['es', 'james']",6.9393939393939394,33
"['es', 'nylund']",7.222222222222222,9
"['es', 'raymond']",9.0,5
"['esj', 'gorey']",9.25,4
"['esv', 'millay']",6.0,4
['euripides'],8.5,10
"['ev', 'arnim']",8.333333333333334,6
"['ev', 'lustbader']",6.5,4
"['ew', 'fernea']",8.714285714285714,7
"['ew', 'heine']",6.0,4
"['f', 'andahazi']",7.0,8
"['f', 'aramburu']",7.5,4
"['f', 'bastiat']",9.142857142857142,7
"['f', 'batmanhelidj']",8.2,5
"['f', 'beigbeder']",6.928571428571429,14
"['f', 'brand']",7.333333333333333,6
"['f', 'buckley']",7.4,5
"['f', 'busch']",7.75,4
"['f', 'campbell']",7.5,4
"['f', 'capra']",5.8,5
"['f', 'carter']",8.24,25
"['f', 'chin']",7.5,4
"['f', 'conroy']",7.0,4
"['f', 'dostoevsky']",8.157894736842104,38
"['f', 'dostoyevsky']",7.791666666666667,48
"['f', 'douglass']",8.08695652173913,23
"['f', 'drescher']",7.117647058823529,17
"['f', 'duerenmatt']",7.833333333333333,6
"['f', 'duerrenmatt']",8.857142857142858,7
"['f', 'dumas']",8.785714285714286,14
"['f', 'flagg']",8.034582132564841,347
"['f', 'forsyth']",7.32258064516129,62
"['f', 'gallagher']",7.25,4
"['f', 'gipson']",7.111111111111111,9
"['f', 'goosen']",5.75,4
"['f', 'graham']",8.0,4
"['f', 'haefele']",7.25,4
"['f', 'herbert']",8.138339920948617,253
"['f', 'housden']",6.0,5
"['f', 'illies']",5.88,25
"['f', 'jimenez']",8.6,5
"['f', 'kafka']",8.046875,64
"['f', 'kellerman']",7.631205673758865,423
"['f', 'king']",8.529411764705882,17
"['f', 'kohner']",8.25,4
"['f', 'kuffel']",8.142857142857142,7
"['f', 'lalana']",5.6,5
"['f', 'lenz']",7.0,6
"['f', 'marciano']",7.5,10
"['f', 'mathews']",6.25,4
"['f', 'mauriac']",7.8,5
"['f', 'mayes']",7.162601626016261,123
"['f', 'mccourt']",8.001757469244287,569
"['f', 'mernissi']",7.571428571428571,7
"['f', 'michaels']",7.021645021645021,231
"['f', 'mowat']",7.947368421052632,19
"['f', 'nietzsche']",8.0,9
"['f', 'park']",6.8,5
"['f', 'pascal']",6.954545454545454,22
"['f', 'peretti']",8.048780487804878,41
"['f', 'pohl']",7.333333333333333,9
"['f', 'popcorn']",8.5,4
"['f', 'prose']",7.2727272727272725,11
"['f', 'raphael']",7.75,4
"['f', 'reitzes']",8.75,4
"['f', 'rivers']",8.65079365079365,63
"['f', 'robinson']",7.8,5
"['f', 'rogers']",9.0,7
"['f', 'rohe']",7.6,5
"['f', 'saberhagen']",5.714285714285714,7
"['f', 'sams']",8.4,5
"['f', 'savater']",6.5,4
"['f', 'soryo']",9.25,4
"['f', 'sullivan']",7.8,5
"['f', 'vargas']",7.964285714285714,28
"['f', 'volo']",6.25,4
"['f', 'walker']",6.8,20
"['f', 'watt']",9.0,4
"['f', 'weaver']",8.0,4
"['f', 'weldon']",7.3,20
"['f', 'writers']",9.5,6
"['fb', 'gilbreth']",8.5,8
"['fbj', 'gilbreth']",7.888888888888889,9
"['fd', 'felitta']",7.0,7
"['fd', 'rojas']",6.75,4
"['fe', 'peretti']",8.137931034482758,58
['fem'],8.6,5
"['fg', 'lorca']",8.454545454545455,11
"['fh', 'burnett']",8.809090909090909,110
"['fl', 'block']",7.6521739130434785,92
"['fm', 'lappe']",7.285714285714286,7
"['fm', 'robinson']",7.0,9
"['fm', 'stewart']",8.5,6
"['fm', 'voltaire']",7.826086956521739,46
"['fo', 'dowell']",7.833333333333333,6
['follet'],6.75,4
['forster'],7.666666666666667,6
"['fp', 'heide']",9.571428571428571,7
"['fp', 'wilson']",7.16,25
"['fr', 'schreiber']",8.526315789473685,19
['frommer'],7.25,4
"['fs', 'fitzgerald']",7.829896907216495,194
"['fs', 'fritzgerald']",8.1,10
"['fw', 'dixon']",7.68,25
['fynn'],8.333333333333334,6
"['g', 'anderson']",6.75,4
"['g', 'andersondargatz']",7.125,8
"['g', 'base']",9.25,4
"['g', 'baudino']",8.25,12
"['g', 'bear']",7.446808510638298,94
"['g', 'belli']",7.571428571428571,7
"['g', 'benford']",7.647058823529412,17
"['g', 'berriault']",4.0,4
"['g', 'blackwood']",8.25,4
"['g', 'blunt']",8.4,5
"['g', 'boccaccio']",8.0,8
"['g', 'bockoven']",8.0,4
"['g', 'books']",6.8,5
"['g', 'bottoms']",8.25,4
"['g', 'bowen']",7.0,6
"['g', 'braver']",8.0,7
"['g', 'brewer']",7.947368421052632,19
"['g', 'brooks']",8.13740458015267,131
"['g', 'burgett']",8.5,4
"['g', 'burns']",8.153846153846153,13
"['g', 'byng']",6.2,5
"['g', 'carlin']",7.658536585365853,41
"['g', 'chadwick']",6.75,4
"['g', 'chapman']",8.7,20
"['g', 'chaucer']",7.714285714285714,35
"['g', 'conlon']",7.2,5
"['g', 'cook']",7.0,4
"['g', 'courter']",7.777777777777778,9
"['g', 'cox']",8.0,25
"['g', 'crampton']",7.75,4
"['g', 'crane']",9.25,4
"['g', 'craze']",7.0,4
"['g', 'critser']",6.444444444444445,9
"['g', 'dawson']",7.75,24
"['g', 'dozois']",5.75,8
"['g', 'duncan']",7.8,5
"['g', 'durrell']",8.5,4
"['g', 'edwards']",7.7,10
"['g', 'egan']",6.733333333333333,15
"['g', 'ehrlich']",8.5,10
"['g', 'eliot']",7.871794871794871,39
"['g', 'ennis']",7.9743589743589745,39
"['g', 'flaubert']",7.719298245614035,57
"['g', 'foley']",7.9375,16
"['g', 'godek']",7.25,8
"['g', 'godwin']",7.4,15
"['g', 'gold']",8.318181818181818,22
"['g', 'goldschneider']",8.75,4
"['g', 'gotsch']",8.5,4
"['g', 'grass']",7.833333333333333,12
"['g', 'greene']",7.666666666666667,69
"['g', 'greeno']",7.464285714285714,28
"['g', 'grossmith']",6.928571428571429,14
"['g', 'hauptman']",7.333333333333333,6
"['g', 'hauptmann']",6.5,4
"['g', 'hendricks']",8.0,4
"['g', 'heyer']",8.4,10
"['g', 'hirshberg']",7.4,5
"['g', 'hunter']",7.538461538461538,13
"['g', 'hurwitz']",7.818181818181818,11
"['g', 'iles']",7.586956521739131,230
"['g', 'jarvie']",8.714285714285714,7
"['g', 'jen']",6.0,4
"['g', 'jennings']",7.882352941176471,17
"['g', 'joyce']",8.5,12
"['g', 'keillor']",7.3895348837209305,172
"['g', 'kemp']",7.75,4
"['g', 'kinder']",8.125,8
"['g', 'king']",6.428571428571429,7
"['g', 'kirkland']",8.4,5
"['g', 'kleiner']",7.625,8
"['g', 'kolata']",7.833333333333333,6
"['g', 'korman']",7.714285714285714,7
"['g', 'larson']",8.603389830508474,295
"['g', 'lee']",5.5,6
"['g', 'leroux']",8.068965517241379,29
"['g', 'llewellyn']",9.4,10
"['g', 'louganis']",7.0,4
"['g', 'lucas']",8.137931034482758,29
"['g', 'lynds']",7.285714285714286,7
"['g', 'mackenzie']",9.0,4
"['g', 'macsai']",7.75,4
"['g', 'maguire']",7.575301204819277,332
"['g', 'mair']",7.75,4
"['g', 'mallette']",7.25,4
"['g', 'manning']",8.266666666666667,15
"['g', 'marques']",7.75,8
"['g', 'martin']",6.0,4
"['g', 'masterton']",7.0,5
"['g', 'mcdonald']",6.857142857142857,14
"['g', 'mckay']",8.25,4
"['g', 'mcreynolds']",5.2,5
"['g', 'meade']",7.6,5
"['g', 'monbiot']",8.5,4
"['g', 'nagan']",8.333333333333334,6
"['g', 'naylor']",8.18840579710145,69
"['g', 'nix']",8.36986301369863,73
"['g', 'noah']",6.666666666666667,6
"['g', 'oconnor']",6.555555555555555,9
"['g', 'olsen']",6.857142857142857,14
"['g', 'orwell']",8.411003236245955,309
"['g', 'palast']",8.692307692307692,13
"['g', 'paulsen']",8.446428571428571,56
"['g', 'pelecanos']",6.25,4
"['g', 'perec']",7.888888888888889,9
"['g', 'petievich']",6.6,5
"['g', 'phinn']",7.0,7
"['g', 'radner']",8.346153846153847,26
"['g', 'roscoe']",7.5,4
"['g', 'roth']",8.571428571428571,7
"['g', 'roy']",6.5,6
"['g', 'rubio']",7.3076923076923075,13
"['g', 'ryman']",7.666666666666667,24
"['g', 'saunders']",7.333333333333333,6
"['g', 'selden']",8.2,10
"['g', 'sempe']",8.0,6
"['g', 'seymour']",6.75,4
"['g', 'shamblin']",7.0,6
"['g', 'sheehy']",7.5625,16
"['g', 'shteyngart']",6.222222222222222,9
"['g', 'simmons']",7.833333333333333,12
"['g', 'slick']",7.0,4
"['g', 'snyder']",9.25,4
"['g', 'stein']",7.5,4
"['g', 'steinem']",7.769230769230769,26
"['g', 'stephanopoulos']",6.9411764705882355,17
"['g', 'stock']",7.8125,48
"['g', 'strattonporter']",9.5,4
"['g', 'swift']",6.935483870967742,31
"['g', 'takei']",8.75,4
"['g', 'tibballs']",7.833333333333333,6
"['g', 'tsukiyama']",7.951219512195122,82
"['g', 'vidal']",7.8,10
"['g', 'ward']",3.0,4
"['g', 'waters']",8.0,6
"['g', 'weingarten']",9.0,5
"['g', 'wilkins']",7.0,8
"['g', 'wockner']",7.0,5
"['g', 'xingjian']",6.809523809523809,21
"['g', 'zukav']",7.483870967741935,62
"['ga', 'boyd']",8.6,5
"['ga', 'browne']",5.666666666666667,9
"['ga', 'landis']",7.333333333333333,6
"['ga', 'mckevett']",7.6,5
['gainax'],7.5,4
"['gb', 'knecht']",7.666666666666667,9
"['gb', 'kolata']",7.833333333333333,6
"['gb', 'nahai']",8.333333333333334,6
"['gb', 'shaw']",7.8125,16
"['gb', 'trudeau']",7.625,8
"['gbcmd', 'obgyn']",9.1,10
"['gc', 'king']",8.0,4
"['gc', 'levine']",8.166666666666666,42
"['gc', 'martin']",6.1,10
"['gc', 'warner']",7.714285714285714,28
"['gd', 'becker']",8.62962962962963,27
"['gd', 'green']",6.75,12
"['gd', 'maupassant']",8.2,10
"['ge', 'dabbs']",9.6,5
"['gf', 'will']",8.0,5
"['gg', 'crimmins']",7.5,4
"['gg', 'kay']",8.328125,64
"['gg', 'marquez']",7.969283276450512,293
"['gh', 'ephron']",6.6,5
"['gh', 'miller']",7.25,4
"['gh', 'rubio']",7.260162601626016,123
"['ghn', 'home']",9.25,4
"['gj', 'lardner']",8.4,5
"['gjp', 'godek']",8.75,4
"['gk', 'chesterton']",7.75,20
"['gl', 'rico']",9.25,4
"['gm', 'durrell']",8.5,12
"['gm', 'ford']",6.142857142857143,7
"['gm', 'laskas']",7.75,4
"['gma', 'grube']",7.5,4
"['gn', 'smith']",4.25,4
"['go', 'harper']",7.05,20
['goldman'],9.25,4
"['gp', 'pelecanos']",8.0,4
"['gr', 'dickson']",7.0,8
"['gr', 'stewart']",6.75,8
"['grr', 'martin']",8.35135135135135,74
"['gs', 'clason']",8.2,15
"['gt', 'ballester']",8.0,5
"['gtd', 'lampedusa']",7.5,6
['guinness'],7.25,4
"['gw', 'aldrich']",4.4,5
"['gw', 'klein']",8.5,4
"['gw', 'records']",9.75,4
"['h', 'alshaykh']",7.0,5
"['h', 'ardalan']",7.2,5
"['h', 'arnow']",8.666666666666666,9
"['h', 'asbury']",6.5,8
"['h', 'beard']",8.75,12
"['h', 'bernard']",6.0,4
"['h', 'bernhard']",7.25,4
"['h', 'black']",7.5,4
"['h', 'books']",6.0,4
"['h', 'borland']",7.666666666666667,9
"['h', 'busch']",7.545454545454546,11
"['h', 'carruth']",8.0,5
"['h', 'charriere']",8.142857142857142,7
"['h', 'clark']",7.75,4
"['h', 'coben']",8.152985074626866,268
"['h', 'coyle']",7.6,5
"['h', 'crafts']",7.8,5
"['h', 'curtiss']",9.0,4
"['h', 'dean']",9.25,4
"['h', 'diamond']",6.9,10
"['h', 'doerr']",8.380952380952381,21
"['h', 'edelman']",9.375,8
"['h', 'ellis']",8.2,10
"['h', 'ellison']",7.0,4
"['h', 'fast']",6.875,8
"['h', 'fielding']",7.577106518282989,629
"['h', 'fremont']",7.5,6
"['h', 'graham']",7.275229357798165,109
"['h', 'halpern']",7.0,4
"['h', 'hanff']",8.785714285714286,70
"['h', 'harrer']",7.9375,16
"['h', 'harrison']",7.9,10
"['h', 'helgason']",7.5,4
"['h', 'hendrix']",7.0,9
"['h', 'herrera']",8.11111111111111,9
"['h', 'hesse']",8.268156424581006,179
"['h', 'hickam']",8.64102564102564,39
"['h', 'holton']",6.0,4
"['h', 'humphreys']",7.8,5
"['h', 'hurnard']",8.11111111111111,18
"['h', 'ibsen']",7.166666666666667,18
"['h', 'james']",7.428571428571429,35
"['h', 'jin']",7.5,86
"['h', 'johnson']",7.0,4
"['h', 'julavits']",5.666666666666667,6
"['h', 'kaminsky']",6.0,4
"['h', 'karasek']",4.25,4
"['h', 'keller']",8.555555555555555,9
"['h', 'kemelman']",7.25,8
"['h', 'kimmel']",7.071428571428571,70
"['h', 'kissinger']",8.25,4
"['h', 'kunzru']",8.25,4
"['h', 'kureishi']",7.425,40
"['h', 'kushner']",8.75,4
"['h', 'laurie']",6.4,5
"['h', 'laxness']",8.75,4
"['h', 'lee']",8.99609375,256
"['h', 'lerner']",8.125,24
"['h', 'lieberman']",7.5,4
"['h', 'liftin']",7.4375,16
"['h', 'lind']",6.085714285714285,35
"['h', 'lowell']",7.357142857142857,14
"['h', 'lunn']",5.375,8
"['h', 'macallister']",7.25,4
"['h', 'mackay']",6.666666666666667,6
"['h', 'maclennan']",8.8,5
"['h', 'mankell']",8.054545454545455,55
"['h', 'mantel']",6.2,5
"['h', 'melville']",7.395833333333333,48
"['h', 'miller']",7.96875,32
"['h', 'mohr']",9.0,4
"['h', 'mulisch']",7.176470588235294,17
"['h', 'murakami']",8.105263157894736,114
"['h', 'myers']",6.818181818181818,11
"['h', 'nesser']",7.142857142857143,21
"['h', 'norman']",7.578947368421052,19
"['h', 'north']",8.0,23
"['h', 'nyala']",7.428571428571429,7
"['h', 'ong']",5.25,4
"['h', 'palmer']",8.8,10
"['h', 'payne']",7.75,4
"['h', 'petroski']",6.0,5
"['h', 'porter']",7.428571428571429,7
"['h', 'prather']",8.25,4
"['h', 'prejean']",7.416666666666667,12
"['h', 'publishing']",8.0,4
"['h', 'raines']",6.5,4
"['h', 'roth']",7.714285714285714,7
"['h', 'schneider']",6.0,4
"['h', 'selby']",7.333333333333333,6
"['h', 'sides']",8.133333333333333,15
"['h', 'smith']",7.475,40
"['h', 'stapinski']",7.2,5
"['h', 'stern']",6.448275862068965,29
"['h', 'technologies']",8.75,4
"['h', 'teo']",7.5,4
"['h', 'tursten']",8.0,8
"['h', 'turtledove']",6.85,20
"['h', 'weinstein']",6.7,10
"['h', 'weiss']",8.75,4
"['h', 'williamson']",7.75,4
"['h', 'wouk']",8.470588235294118,17
"['h', 'zinn']",8.6,20
"['ha', 'rey']",8.25,4
['hauptman'],6.25,4
"['hb', 'cave']",7.0,4
"['hb', 'stowe']",7.809523809523809,21
"['hc', 'andersen']",8.4,5
"['hd', 'cloud']",7.25,4
"['hd', 'pre']",8.6,5
"['hd', 'thoreau']",8.486486486486486,37
"['hdl', 'barbe']",8.866666666666667,15
"['he', 'ingram']",7.25,4
"['he', 'murkoff']",8.636363636363637,11
['herge'],8.125,24
"['hf', 'saint']",7.8,10
"['hg', 'allard']",7.5,4
"['hg', 'moore']",8.461538461538462,13
"['hg', 'wells']",7.914893617021277,47
"['hh', 'santmyer']",8.285714285714286,14
"['hj', 'alger']",6.75,4
"['hj', 'brown']",7.891566265060241,83
"['hj', 'kozak']",8.0,4
"['hjj', 'brown']",9.24,25
"['hl', 'gates']",8.0,5
"['hl', 'staff']",7.0,14
"['hl', 'steward']",6.0,4
"['hm', 'morris']",6.0,4
"['hn', 'maclean']",7.25,4
['homer'],7.907407407407407,54
"['hp', 'lovecraft']",7.875,40
"['hp', 'richter']",7.8,5
"['hr', 'clinton']",8.461538461538462,13
"['hr', 'myers']",7.75,4
"['hs', 'chessman']",8.142857142857142,7
"['hs', 'jr']",9.25,4
"['hs', 'kushner']",7.592592592592593,27
"['hs', 'thompson']",8.512195121951219,41
"['hsm', 'thompson']",7.4,5
"['hw', 'brands']",8.8,5
['hyperion'],6.0,5
"['i', 'adamson']",7.833333333333333,6
"['i', 'allende']",7.683453237410072,417
"['i', 'asimov']",8.188888888888888,270
"['i', 'banks']",7.5,120
"['i', 'benig']",6.5,4
"['i', 'betancourt']",8.5,4
"['i', 'brand']",7.4,5
"['i', 'caldwell']",7.108108108108108,37
"['i', 'calvino']",7.903225806451613,62
"['i', 'carmody']",8.5,4
"['i', 'chang']",8.166666666666666,6
"['i', 'cutler']",6.25,4
"['i', 'dinesen']",7.352941176470588,17
"['i', 'edghill']",7.571428571428571,7
"['i', 'falconer']",8.75,4
"['i', 'fonseca']",8.8,10
"['i', 'holland']",8.4,5
"['i', 'hunt']",8.090909090909092,11
"['i', 'irvine']",7.0,5
"['i', 'johansen']",7.601547388781431,517
"['i', 'kertesz']",8.166666666666666,6
"['i', 'knight']",7.636363636363637,11
"['i', 'kurthy']",5.909090909090909,11
"['i', 'levin']",7.346153846153846,52
"['i', 'linthwaite']",8.222222222222221,9
"['i', 'losada']",6.75,4
"['i', 'mcewan']",7.508021390374331,187
"['i', 'murdoch']",8.0,4
"['i', 'muscio']",8.235294117647058,17
"['i', 'newkirk']",8.8,5
"['i', 'noll']",7.684210526315789,38
"['i', 'pears']",7.5125,80
"['i', 'pence']",7.666666666666667,6
"['i', 'rankin']",7.666666666666667,87
"['i', 'rosenzweig']",7.0,6
"['i', 'schulze']",5.5,4
"['i', 'serralier']",7.4,5
"['i', 'stewart']",6.25,8
"['i', 'stone']",8.5,20
"['i', 'sundaresan']",7.708333333333333,24
"['i', 'tattlin']",6.5,4
"['i', 'vanzant']",7.672727272727273,55
"['i', 'welsh']",7.679245283018868,53
"['i', 'wolff']",7.11864406779661,59
"['id', 'yalom']",7.5,20
['illiad'],8.0,5
"['ir', 'dart']",7.791666666666667,24
"['is', 'behr']",6.5,4
"['is', 'turgenev']",8.166666666666666,6
"['iv', 'kurthy']",7.4375,16
"['j', 'agar']",5.75,4
"['j', 'agee']",7.0,5
"['j', 'ahlberg']",9.6,5
"['j', 'aiken']",8.333333333333334,6
"['j', 'althousewood']",7.75,4
"['j', 'alvarez']",7.641025641025641,78
"['j', 'amado']",8.375,16
"['j', 'anderson']",7.76,25
"['j', 'andreas']",9.2,5
"['j', 'anouilh']",8.4,5
"['j', 'anson']",8.25,4
"['j', 'archer']",7.579268292682927,164
"['j', 'armstrong']",8.75,4
"['j', 'arnold']",7.454545454545454,11
"['j', 'astley']",5.857142857142857,7
"['j', 'auel']",7.185185185185185,27
"['j', 'austen']",8.306324110671937,506
"['j', 'baggott']",6.666666666666667,9
"['j', 'baker']",7.2,10
"['j', 'baldwin']",8.590909090909092,22
"['j', 'bamford']",7.75,8
"['j', 'barad']",6.166666666666667,6
"['j', 'barnes']",7.6875,32
"['j', 'barnett']",7.5,26
"['j', 'barrett']",8.333333333333334,9
"['j', 'barron']",8.4,5
"['j', 'bartlett']",8.75,4
"['j', 'barzun']",8.846153846153847,13
"['j', 'bass']",6.6,5
"['j', 'bauby']",8.088235294117647,34
"['j', 'bauer']",7.818181818181818,22
"['j', 'bayley']",6.583333333333333,12
"['j', 'beauseigneur']",7.0,5
"['j', 'bedier']",7.909090909090909,11
"['j', 'belle']",6.8979591836734695,49
"['j', 'bellini']",6.75,4
"['j', 'bendel']",7.5,6
"['j', 'berendt']",7.670391061452514,179
"['j', 'bertangna']",8.0,4
"['j', 'bertin']",8.222222222222221,9
"['j', 'betancourt']",9.25,4
"['j', 'beverley']",7.1568627450980395,51
"['j', 'birmingham']",7.642857142857143,14
"['j', 'blake']",7.8125,16
"['j', 'blanco']",7.714285714285714,14
"['j', 'bledsoe']",7.818181818181818,11
"['j', 'blume']",7.492647058823529,544
"['j', 'blunt']",8.272727272727273,11
"['j', 'bonnefoy']",8.0,8
"['j', 'bourland']",7.2,5
"['j', 'bouton']",7.714285714285714,7
"['j', 'bowen']",7.222222222222222,9
"['j', 'bradley']",7.25,4
"['j', 'bradshaw']",7.333333333333333,15
"['j', 'brady']",7.6875,16
"['j', 'braselton']",6.5,14
"['j', 'brashear']",7.75,8
"['j', 'briskin']",7.0,4
"['j', 'brockton']",6.8,5
"['j', 'brown']",5.4,5
"['j', 'bruges']",8.5,8
"['j', 'brunner']",8.0,5
"['j', 'brunvand']",6.75,4
"['j', 'buchan']",7.181818181818182,11
"['j', 'buff']",6.75,4
"['j', 'buffett']",7.2388059701492535,67
"['j', 'burdett']",7.6,5
"['j', 'burke']",7.928571428571429,42
"['j', 'butcher']",8.333333333333334,45
"['j', 'callahan']",6.6,5
"['j', 'cameron']",8.371428571428572,35
"['j', 'campbell']",8.756756756756756,37
"['j', 'canfield']",7.825834542815675,689
"['j', 'cannon']",9.6,5
"['j', 'carey']",8.844827586206897,58
"['j', 'carl']",7.333333333333333,18
"['j', 'carr']",7.25,12
"['j', 'carroll']",7.914285714285715,35
"['j', 'carter']",8.090909090909092,22
"['j', 'carville']",7.833333333333333,12
"['j', 'case']",7.448717948717949,78
"['j', 'cassidy']",7.3,10
"['j', 'castle']",8.0,14
"['j', 'cercas']",7.636363636363637,11
"['j', 'chang']",8.291666666666666,24
"['j', 'chapman']",8.666666666666666,6
"['j', 'chiaverini']",7.9,60
"['j', 'christian']",6.8,5
"['j', 'christopher']",7.6,5
"['j', 'churchill']",7.444444444444445,90
"['j', 'clark']",8.75,4
"['j', 'clavell']",7.855263157894737,76
"['j', 'clemens']",8.1,10
"['j', 'coburn']",5.833333333333333,6
"['j', 'coe']",7.536585365853658,41
"['j', 'coffey']",6.75,4
"['j', 'colapinto']",8.051282051282051,39
"['j', 'cole']",8.214285714285714,42
"['j', 'colgan']",7.066666666666666,15
"['j', 'collins']",7.229946524064171,187
"['j', 'compton']",8.0,6
"['j', 'connelly']",6.285714285714286,7
"['j', 'connolly']",7.96969696969697,33
"['j', 'conrad']",7.245901639344262,61
"['j', 'coomer']",7.857142857142857,14
"['j', 'cortazar']",8.666666666666666,9
"['j', 'cowan']",7.2,5
"['j', 'cox']",6.888888888888889,18
"['j', 'crace']",7.457142857142857,35
"['j', 'craddock']",9.75,4
"['j', 'cramer']",6.625,8
"['j', 'cresswell']",6.5,12
"['j', 'crusie']",7.637873754152824,301
"['j', 'dailey']",7.0,37
"['j', 'dalessandro']",7.25,4
"['j', 'darnton']",6.961538461538462,52
"['j', 'davis']",7.328947368421052,76
"['j', 'deaver']",7.797701149425287,435
